0,1,2,3,4,5
0.0037352588060567083,1.1119646319035477e-06,2.4895620284833667e-06,8.444090347063024e-12,0.9962611396588389,slouch
1.5745122003985618e-05,1.0472430021852534e-05,0.9924968131701992,0.007208480502444206,0.000268488775330761,lean_right
1.4014314341520509e-05,2.0323611366104118e-07,0.9900278194439966,0.009953055641537261,4.907364011087447e-06,lean_right
0.0007480011669565482,2.5584022804505984e-06,6.58097725681308e-06,3.1751928008726667e-11,0.9992428594217543,slouch
0.0026401717635835672,8.865811449937239e-07,2.223376706117838e-06,4.572049373045891e-12,0.9973567182739933,slouch
0.06230826034331725,0.006009982355500349,0.006044233005832956,0.9252723743259326,0.00036514996941676274,proper
0.029299357945410248,0.006040896497631012,0.004015113679186852,0.960459907207755,0.00018472467001693724,proper
0.0023409096082508516,1.097474611458103e-06,2.4347995702929365e-06,7.406175626038506e-12,0.9976555581101612,slouch
0.002185551161202372,1.1320656456577676e-06,2.607735730444864e-06,7.369696508492724e-12,0.9978107090300518,slouch
8.808716681646345e-05,0.990509400610898,9.536903799263013e-06,0.009362513141238333,3.0462177247987847e-05,lean_left
0.00010820554086924796,0.9871729140295705,1.1023399776478446e-05,0.012679697255823142,2.8159773960779688e-05,lean_left
0.0023985132861275853,1.1416088319232659e-06,2.7524505922669147e-06,8.616563396391423e-12,0.9975975926458317,slouch
0.9934019681952956,0.00018789116216257502,0.00030554554384594885,0.005555365725300606,0.0005492293733954778,lean_forward
0.9577420316759394,0.006842524629798656,0.0032256767092243483,0.02309737756880592,0.009092389416231682,lean_forward
0.002743434829038497,8.666541046202471e-07,1.963091171196369e-06,4.245906453530189e-12,0.9972537354214398,slouch
0.02231004026296719,0.007114041857515098,0.004746379609413756,0.965628176381161,0.0002013618889428702,proper
2.0355503979196304e-05,1.1545405520333211e-07,0.9934563144020249,0.006518107256560248,5.107383380382338e-06,lean_right
2.950449040906242e-05,0.9919915646820325,9.408201584938926e-06,0.007935084526772123,3.443809920129173e-05,lean_left
0.0023067502025905717,8.678418007744866e-07,2.4601367210360265e-06,4.17960180733528e-12,0.997689921814708,slouch
0.001042527596227055,2.0109697294491846e-06,6.616930330106624e-06,2.8394615118896557e-11,0.9989488444753188,slouch
0.015843213661852654,0.011977825870350864,0.00544626162316638,0.9663591173560804,0.00037358148854958674,proper
0.04159086351959376,0.005470029418745129,0.00572278237473989,0.9468626439238231,0.00035368076309816337,proper
0.0012668926403886604,1.621131550076319e-06,4.856605986729303e-06,1.8176849939614852e-11,0.9987266296038977,slouch
0.0024063649189215793,8.029350865853293e-07,2.2968487929985584e-06,5.229252164660241e-12,0.9975905352919695,slouch
0.000462058094041791,0.9865801333840802,4.851315013392823e-06,0.01293756949015759,1.5387716706712485e-05,lean_left
0.0001599858410389763,8.432247095448256e-07,0.9970707141441049,0.002734570666797804,3.3886123348907206e-05,lean_right
0.02729947207266598,0.957212852602324,2.3016298991289014e-05,0.015323338277681441,0.0001413207483370415,lean_left
0.9572797507973749,0.006832971732996779,0.003400511363265241,0.022353550509106604,0.010133215597256339,lean_forward
0.002529114774105313,1.202301255611549e-06,2.777192079035225e-06,8.727285330246273e-12,0.9974669057238327,slouch
0.9894646929324631,0.0008077944815967446,0.0011704110208043072,0.007391575373195984,0.0011655261919401151,lean_forward
0.0008199851269104772,2.992922791132767e-06,6.298637933846461e-06,3.447018999894918e-11,0.9991707232778944,slouch
0.002287027716769976,1.1797901372360133e-06,2.6126328742539572e-06,8.296738015225854e-12,0.9977091798519219,slouch
0.005064636334752242,1.1891167788045748e-06,2.6144393942381538e-06,1.0258744867702999e-11,0.9949315600988161,slouch
0.0003159202634499159,0.9870444265000665,4.900962056223731e-06,0.012618785947427179,1.596632700000839e-05,lean_left
0.025840782176734352,0.00742567199691785,0.0048487294902835225,0.961655555168854,0.00022926116721014943,proper
0.00118101493359577,1.6351063417144831e-06,4.66592990109478e-06,1.6716732690611396e-11,0.9988126840134447,slouch
0.002805464275527316,1.1721644054755539e-06,2.474295903877471e-06,8.79214223248816e-12,0.9971908892553711,slouch
0.00022871273176160476,0.9880983363023236,5.500236014363094e-06,0.011649022380709077,1.842834919135457e-05,lean_left
0.000977771424440528,2.459409130786736e-06,6.844709973359099e-06,3.368470724400214e-11,0.9990129244227707,slouch
8.061817752802554e-06,8.417256624526851e-07,0.9955470537240843,0.004408307529638973,3.573520286149603e-05,lean_right
0.0022455870540136666,1.0971177773711244e-06,2.547954706703656e-06,7.125937028996344e-12,0.9977507678663764,slouch
0.002148497258692767,7.687538046385901e-07,2.2151275406588118e-06,4.0274139270007515e-12,0.9978485188559344,slouch
0.974960923886418,0.0007927393978007064,0.0007265236282884328,0.021693738403492365,0.0018260746840006476,lean_forward
0.002715121389226526,1.2043894953431254e-06,2.747093769648606e-06,8.60163655038626e-12,0.9972809271189068,slouch
9.521616433908605e-05,0.9906298934519333,9.014657096261094e-06,0.009236465965516385,2.9409761114915883e-05,lean_left
0.9585292529181012,0.0065090399008746235,0.003397091779654093,0.02180982298731262,0.009754792414057446,lean_forward
0.0031515630164578386,1.2244756480893375e-06,2.407275399598439e-06,8.738913922568004e-12,0.9968448052237555,slouch
3.980841838348493e-05,0.9923756381707761,1.0074849482919639e-05,0.007543256473869843,3.1222087487471966e-05,lean_left
0.002654419940558708,7.124344787838723e-07,2.448389450315057e-06,4.85275117017944e-12,0.9973424192306594,slouch
0.025927822819262383,0.00848162224352253,0.0049409176756908015,0.9603376919849989,0.00031194527652540104,proper
0.00045915905144453987,0.9868242438712029,3.84823139669467e-06,0.012698594111509186,1.4154734446814389e-05,lean_left
9.485671768635253e-05,0.9863005045426934,7.900031527170208e-06,0.013585872509071818,1.0866199021336462e-05,lean_left
0.023974345146659887,0.00865608551022828,0.004971285203477158,0.96207749836627,0.0003207857733647862,proper
0.0021412780449439383,1.1358957191559579e-06,2.294193220262709e-06,7.541311019899167e-12,0.9978552918585754,slouch
0.047329958226849905,0.006204230136896535,0.004078716577123752,0.942174226867554,0.00021286819157590036,proper
0.02001616180715194,0.011705664479439519,0.005882174029215463,0.9619614122104341,0.0004345874737590878,proper
8.150803465185904e-05,1.4283007820211439e-06,0.9959659695789296,0.003907218824455915,4.3875261180723265e-05,lean_right
0.0028001299532651675,8.821807915606558e-07,2.095963942698289e-06,5.6480018975420656e-12,0.9971968918963525,slouch
0.00010387987248564649,0.9896932716387637,1.2048708701791934e-05,0.010163263314776409,2.7536465272133994e-05,lean_left
0.9559779126443949,0.0019070127403362242,0.0018720069608591525,0.03666287424578697,0.0035801934086229868,lean_forward
2.5629612976156214e-05,4.8394586834044685e-06,0.9949809464261886,0.004848218151337319,0.0001403663508144092,lean_right
0.0006375451484852762,0.990384161647267,1.3089406271044997e-05,0.008903526084636173,6.167771334060044e-05,lean_left
0.0032767732501581192,9.25348638412795e-07,2.170352811599555e-06,6.6224401933937e-12,0.9967201310417695,slouch
0.9665928220015021,0.004455825097008535,0.0025732550009199113,0.019312737174848958,0.0070653607257206265,lean_forward
5.940251305878487e-05,1.4892178367149326e-06,0.9961662923008658,0.0037285088189910514,4.430714924772745e-05,lean_right
2.635707969362259e-05,0.9927824590849507,1.0672853096338116e-05,0.007144715916303279,3.579506595619185e-05,lean_left
0.945095197293187,0.0029949644510249987,0.0023487043899852334,0.044475511946034774,0.005085621919768093,lean_forward
9.203430829657077e-06,1.8223964904525516e-07,0.9914410709760939,0.008544742948488445,4.800404938928435e-06,lean_right
0.963923909392321,0.0053185383802437595,0.002986552406297699,0.01949412916153404,0.00827687065960369,lean_forward
0.03288698089548267,0.007425342490992311,0.003901848214856709,0.9555639355473616,0.00022189285130665742,proper
0.00010146296714669019,1.713893689210753e-06,0.9955989840325169,0.004246873033281185,5.096607336609763e-05,lean_right
3.288980018495874e-05,0.9923011934020702,1.0731094574902886e-05,0.007623537374806994,3.164832836310475e-05,lean_left
0.0004650956375346331,0.9857950122818969,4.925270840025911e-06,0.013719453999386068,1.551281034241854e-05,lean_left
0.9541068351589499,0.005521762579538749,0.0038162463134483677,0.02834210192787909,0.00821305402018391,lean_forward
2.0990227227789394e-05,8.336790042418623e-06,0.9933943991491179,0.006363780583513115,0.00021249325009889137,lean_right
4.272709601761596e-05,0.990544476754999,1.3367639207923599e-05,0.009366897058483004,3.253145129242283e-05,lean_left
0.031669952544245414,0.005241530683974061,0.004794640588251122,0.9579736147723651,0.0003202614111643251,proper
1.4212226723653046e-05,1.6494788162867235e-07,0.9899993404222188,0.009981870249025769,4.412154149981991e-06,lean_right
0.0033270039546182202,8.922006100626548e-07,2.288500517564567e-06,6.042612132141139e-12,0.9966698153382114,slouch
1.3491492984385295e-05,1.7820396538304315e-07,0.9919809706283794,0.008000882298512377,4.477376158360318e-06,lean_right
0.02899392854480707,0.012955513435256354,0.005151387257945703,0.9525180635341175,0.0003811072278732864,proper
0.9860266831713769,0.0010293711877358872,0.0015475302178080516,0.009861055077988021,0.0015353603450913606,lean_forward
6.056741756017444e-05,1.4057165214138157e-06,0.9960687863374518,0.0038268291826362958,4.241134583022778e-05,lean_right
2.4282082411781262e-05,0.9929246430898605,9.811816523796442e-06,0.007007192883811717,3.4070127392363664e-05,lean_left
9.047312966165761e-06,1.834003578457264e-07,0.991728998465706,0.00825697753375779,4.7932872122952826e-06,lean_right
0.002133675441122288,8.380331726891424e-07,2.4248820248159044e-06,4.6722837614931755e-12,0.997863061639008,slouch
0.0018980045194335498,7.88139477973824e-07,2.106991056426969e-06,3.772315915308846e-12,0.9980991003462598,slouch
0.026604924065028353,0.0065194524969525575,0.004626671831718309,0.9620427365388737,0.00020621506742697277,proper
0.05018924181538153,0.009194295145940948,0.008879158171829635,0.9312386071726205,0.0004986976942274122,proper
1.2996296740019491e-05,1.8430232919240534e-07,0.9922376442187216,0.007744447755463166,4.727426746056192e-06,lean_right
0.9872590121677162,0.0009430746939473026,0.0013498146699748071,0.009065850280318729,0.001382248188042982,lean_forward
0.0013197042862686812,1.4914949380745625e-06,3.668378393856258e-06,1.2314767179048371e-11,0.9986751358280845,slouch
0.0025631051973277535,8.442189686013279e-07,1.9367715149681384e-06,4.757264157097238e-12,0.9974341138074314,slouch
0.00020406108041534152,9.562226992891348e-07,0.9965904947112877,0.003166861101088661,3.762688450916246e-05,lean_right
0.0017570382959861356,1.2535634514094583e-06,3.336258419151611e-06,9.325088143820033e-12,0.9982383718728182,slouch
4.8576195255139446e-05,0.9908680282971906,1.0583717574569724e-05,0.009046724781183603,2.608700879609787e-05,lean_left
0.0037595400730896455,9.37680208025507e-07,2.2845026722023852e-06,7.157497226248061e-12,0.9962372377368726,slouch
0.9874927257715076,0.0009181069778613824,0.0013480587574912243,0.008883263611989226,0.0013578448811505655,lean_forward
0.03054234753437638,0.007094639175081256,0.0035964978175317642,0.9585781114397903,0.0001884040332204753,proper
0.004157548311558852,9.223464921481598e-07,2.4246407353145763e-06,7.832208318085775e-12,0.9958391046933815,slouch
3.627217320035335e-05,0.9915692425211254,1.0503112857176325e-05,0.008354278916790211,2.9703276026698663e-05,lean_left
2.5867618656846778e-05,0.9925685693824229,1.1027174339200157e-05,0.007357503256466245,3.7032568115039415e-05,lean_left
0.0001980521760197629,0.986180428985552,1.1181092692382907e-05,0.013587545160169507,2.2792585566297624e-05,lean_left
7.308022132392018e-05,0.9906396811326359,9.042557878630022e-06,0.009248430622120609,2.976546604093625e-05,lean_left
1.1308219826607856e-05,1.342905790289138e-07,0.9929384558136894,0.007046067918922519,4.0337569825007805e-06,lean_right
2.784155761859524e-05,5.980965555902636e-06,0.9940881673504155,0.005719121509252366,0.00015888861715778398,lean_right
0.0013693940910484907,1.5028590318911777e-06,3.7281318298836693e-06,1.2898337270818252e-11,0.9986253749051914,slouch
0.002679563707157538,1.1610162456332464e-06,2.489993881286694e-06,7.565841650031323e-12,0.9973167852751498,slouch
0.0024290732231471122,7.324212162664207e-07,2.344111154427845e-06,4.839704350732372e-12,0.9975678502396425,slouch
0.0038320519746073813,1.1536281374570286e-06,2.3746673195481324e-06,8.760900235794454e-12,0.9961644197211748,slouch
0.0025109670945546686,1.1918466221442265e-06,2.402619214822886e-06,8.746620615841554e-12,0.9974854384308617,slouch
0.0024248909690891304,8.714294090089422e-07,2.333354236821893e-06,4.884297093401661e-12,0.9975719042423808,slouch
0.9419780092437953,0.0033915067130249592,0.0024612422086488974,0.046292247809143816,0.005876994025387234,lean_forward
0.9830433228157702,0.0006928396107695033,0.0006784481137491144,0.01407328969210041,0.001512099767610763,lean_forward
0.003934023430736051,9.57470143784388e-07,2.247238894839394e-06,7.26162986004877e-12,0.9960627718529637,slouch
0.026604924065028353,0.0065194524969525575,0.004626671831718309,0.9620427365388737,0.00020621506742697277,proper
0.04172350194510357,0.009176671994597246,0.006764189205026441,0.9419199558470844,0.0004156810081884672,proper
0.0033786473593391303,8.907706292697648e-07,2.2357580792235586e-06,6.5240651374600135e-12,0.9966182261054284,slouch
0.9619682224234751,0.0018066153765846896,0.0012781725409442212,0.03126758592368149,0.003679403735314526,lean_forward
8.942255354669721e-05,0.9892276429044653,1.0608332272941152e-05,0.010640046527641379,3.227968207376381e-05,lean_left
7.390403201973153e-05,1.342053005149135e-06,0.9961555689032556,0.0037266123779586663,4.257263376073675e-05,lean_right
7.071745487635298e-05,1.272036014011921e-06,0.9964072117091786,0.0034788027153442834,4.199608458694223e-05,lean_right
0.0001137680805354597,0.9903764222282824,1.051952216876466e-05,0.009469443718596662,2.9846450416753396e-05,lean_left
0.9889165402799468,0.0008016916830373665,0.0011764387667772243,0.007900516466562073,0.0012048128036766157,lean_forward
0.00021811960924354804,8.416751092489227e-07,0.9966512477271021,0.0030956045453404443,3.4186443204815304e-05,lean_right
5.4835830365615744e-05,1.3444520703530255e-06,0.9963392978526682,0.00356283136081256,4.169050408337889e-05,lean_right
0.9582217870036143,0.006762101041544219,0.003445235231688461,0.02138391119945901,0.010186965523693962,lean_forward
0.00019687382458331864,0.9852770275620237,9.979066655218924e-06,0.014496749029497418,1.9370517240119763e-05,lean_left
0.000159233168924294,0.9860222882468813,9.409272596236239e-06,0.01379223308763327,1.683622396481654e-05,lean_left
0.937151441948365,0.0035514742207984193,0.00282551803873231,0.05030382673808494,0.006167739054019473,lean_forward
0.9925480672431359,0.00020502955719493097,0.00033667317796809903,0.006359817671931094,0.0005504123497697685,lean_forward
0.9639509258509926,0.0015710703828602176,0.0011341744984018974,0.030059918864531875,0.0032839104032133066,lean_forward
0.004384054025855824,9.968773407823784e-07,2.4777272356467556e-06,8.473798339005338e-12,0.9956124713610941,slouch
0.027489175384807413,0.01109325562343292,0.00749551568903488,0.9533466390106191,0.0005754142921057864,proper
0.0056887308098175484,1.1668793937545432e-06,2.7542357404533395e-06,1.1165792682642944e-11,0.9943073480638825,slouch
0.00015097798444650432,8.886637492728587e-07,0.9969784809033064,0.0028349056242359502,3.47468242617933e-05,lean_right
0.0026806880911854646,1.2186091626657968e-06,2.3703078470984762e-06,7.786863302649773e-12,0.9973157229840179,slouch
0.9882150620376078,0.000851911165723873,0.0012508181983909503,0.008400720109312003,0.0012814884889654028,lean_forward
0.001991853543608255,1.1566575364889277e-06,4.0401274973690215e-06,1.0849804825475674e-11,0.9980029496605081,slouch
0.004380905917734326,1.1341922863400872e-06,2.50934352198299e-06,9.67674633402174e-12,0.9956154505367806,slouch
5.3804468503513845e-05,0.9899415837783051,1.0797856212049327e-05,0.009962723817912375,3.1090079067269674e-05,lean_left
0.0020427254560089966,1.1669892681405774e-06,2.9632426294437536e-06,9.24657404902553e-12,0.9979531443028469,slouch
0.03497250768664469,0.010775840974354937,0.006533167445953076,0.9472349788571515,0.00048350503589580706,proper
3.8702632954869706e-05,0.9925650825112773,9.710640388966599e-06,0.0073551798558222315,3.132435955660586e-05,lean_left
0.003182428766133722,9.236926414400151e-07,2.1383599673168342e-06,6.633067909189331e-12,0.9968145091746244,slouch
0.0011046807728590897,2.116545616178972e-06,6.569714208789197e-06,2.936880364692566e-11,0.9988866329379471,slouch
3.96731709154204e-05,0.9914938864978611,1.0460241770016511e-05,0.0084266293425313,2.9350746922386746e-05,lean_left
0.003694793884923975,8.987460212645261e-07,2.4135618120954937e-06,7.142173965839191e-12,0.9963018938001005,slouch
0.9891379502860156,0.0003173013335489137,0.00041976262743536854,0.009280559424900692,0.0008444263280995778,lean_forward
0.02181689176729674,0.007282987879455949,0.004449687880204532,0.9662484764988131,0.00020195597422984854,proper
0.0027926929593591328,1.1906696630158502e-06,2.4462150101930265e-06,8.658178828398801e-12,0.9972036701473094,slouch
0.9898542976037382,0.0006995075726726831,0.0010994307911503917,0.0072827957646320295,0.0010639682678065805,lean_forward
0.9440487400084229,0.0030005669852410503,0.0024122311938432435,0.04519413568393851,0.005344326128554284,lean_forward
0.0002955173925746778,0.9898297861458186,2.0140452681783518e-05,0.009806604550887364,4.795145803767851e-05,lean_left
0.0009336286048589259,2.5635459130136653e-06,6.80933677530112e-06,3.459515483824198e-11,0.9990569984778576,slouch
0.9520810911114084,0.00231293311234086,0.0013273281674521153,0.040408469199852706,0.0038701784089459294,lean_forward
0.028615731151135564,0.008313874598428136,0.003715062125078001,0.9591496947845161,0.00020563734084217544,proper
0.0024907591351069243,1.1217021297532886e-06,2.3118757605836934e-06,7.448900780051699e-12,0.9975058072795538,slouch
0.042861859926793845,0.008042300536746875,0.005446334777897694,0.943330230577136,0.00031927418142559984,proper
0.002516858700882515,1.1056853700948524e-06,2.700779140375746e-06,7.648809898544962e-12,0.9974793348269582,slouch
0.9658815730325606,0.005238309931659953,0.002590236315456524,0.01917882292090157,0.007111057799421303,lean_forward
0.0008600438756815753,2.488519521618271e-06,6.53392338316361e-06,3.1054278109330335e-11,0.9991309336503593,slouch
0.003723485694399973,9.108624641351332e-07,2.4680531150809573e-06,7.314076971323503e-12,0.9962731353827067,slouch
0.0031331179963782507,8.305927042932748e-07,2.2128248799704553e-06,6.431339991314427e-12,0.996863838579606,slouch
0.06114466596652533,0.004718330567360516,0.004121005842905388,0.9298059736031035,0.0002100240201053502,proper
0.9817708118084083,0.0006735844130611462,0.0006412426358582828,0.015630552823654713,0.001283808319017556,lean_forward
0.9357705706160981,0.006162008517917854,0.004208981653114243,0.04488506439045557,0.008973374822414443,lean_forward
0.002167786744255983,9.721282099561222e-07,2.2474658242909564e-06,6.088945228963964e-12,0.9978289936556208,slouch
4.317900720626572e-05,0.9916544916566256,1.0784415892921142e-05,0.008260674985370928,3.086993490435636e-05,lean_left
0.02671639427708971,0.010976925451647877,0.0053021862029560924,0.9566557858809844,0.0003487081873218738,proper
7.310830292096252e-05,1.2810684399592045e-06,0.996350066001915,0.0035342585458309444,4.1286080893117e-05,lean_right
0.942432802908089,0.003135796362547743,0.002634946252938699,0.046130615091243596,0.005665839385180747,lean_forward
4.2088597795315474e-05,0.9899518355069808,1.0056971675490972e-05,0.009971313625612321,2.4705297936115755e-05,lean_left
0.0023389434142713924,8.796664386798862e-07,2.1679695772809256e-06,4.400978618915939e-12,0.9976580089453116,slouch
0.02159846994512915,0.009906808132100634,0.004408537278831786,0.9638093502093201,0.00027683443461835574,proper
0.9844296884819024,0.0012490753612677673,0.0015918205053231087,0.010692655778003195,0.0020367598735034106,lean_forward
0.0031084066262465947,1.1787353496581017e-06,2.4555525156324876e-06,8.975054511995682e-12,0.996887959076913,slouch
0.001921042881828427,1.006089626473995e-06,2.233160975913024e-06,6.674080504885015e-12,0.998075717860895,slouch
1.7060159173289542e-05,1.0926678307876262e-05,0.9924047430693956,0.007303357293167981,0.00026391279995515023,lean_right
2.2793131944409168e-05,5.988199054105528e-06,0.994225827564992,0.005576394320504424,0.0001689967835051422,lean_right
0.0028438105269042325,8.791086112312069e-07,2.0450094908680184e-06,5.581717385207547e-12,0.9971532653494121,slouch
1.4421570002914136e-05,1.9268542806525515e-07,0.9901106314793632,0.009869904316460528,4.84994874512145e-06,lean_right
0.0024103454765002984,8.068457775598091e-07,2.3591676615861046e-06,4.620327637174207e-12,0.9975864885054402,slouch
0.9561770577896739,0.006966295661308299,0.003598858231713755,0.022505698684424424,0.010752089632879526,lean_forward
0.002631060186690933,1.1381945109232413e-06,2.390149306797232e-06,7.239270939485006e-12,0.997365411462252,slouch
0.01480750966195905,0.007596488067346972,0.003688100713032692,0.9736401365934422,0.00026776496421899277,proper
4.874888592579433e-05,0.9913246559849677,1.0069374784240409e-05,0.00858881360243647,2.771215188590515e-05,lean_left
0.9571558783598445,0.002156354623889296,0.0016056203771676568,0.03549413472221311,0.0035880119168854845,lean_forward
0.002405231251836115,1.1212459045226746e-06,2.3415305293076496e-06,7.977823254564205e-12,0.9975913059637522,slouch
0.0016002271561009924,1.4159116837014204e-06,4.200633274572361e-06,1.2669864689016293e-11,0.9983941562862708,slouch
0.002145068914732352,7.538050261930982e-07,2.2333439237340354e-06,3.898532858999103e-12,0.9978519439324193,slouch
0.0007453094890133943,2.711067765960279e-06,6.315169783962067e-06,3.032144625060834e-11,0.9992456642431152,slouch
0.002685302797490321,8.563145748839543e-07,2.1856059925790707e-06,4.478903397700121e-12,0.9973116552774635,slouch
0.9898723866637277,0.0002982987946052272,0.0004380551751289862,0.008631996185301116,0.0007592631812371417,lean_forward
0.003182428766133722,9.236926414400151e-07,2.1383599673168342e-06,6.633067909189331e-12,0.9968145091746244,slouch
0.03601206363172878,0.010438038621201805,0.00677413139454864,0.9463556217084046,0.0004201446441161479,proper
0.060002853659140966,0.009185209339063827,0.009661053687192904,0.9206089546515435,0.0005419286630586828,proper
0.9881366044859687,0.0009041353560814416,0.0012445608594818208,0.008435520236189046,0.0012791790622791478,lean_forward
0.9564415653936057,0.007067522358439454,0.0035850098197618805,0.0223907063460132,0.010515196082179795,lean_forward
5.6339105764719794e-05,0.9909748265948883,1.0651593547268278e-05,0.008930172610480692,2.801009531899703e-05,lean_left
0.0023294821434232224,1.1450012234195684e-06,2.4570186103456063e-06,7.678843528179068e-12,0.9976669158290643,slouch
0.9718714429353479,0.003471974519188598,0.0021918906953802162,0.01674576944152123,0.005718922408561957,lean_forward
0.0007504390665782919,2.68083841258575e-06,6.69664044978402e-06,3.3704904893831005e-11,0.9992401834208545,slouch
0.003570519935378155,1.1490599744058692e-06,2.45419751610237e-06,8.969105599350393e-12,0.9964258767981622,slouch
0.9818015665531329,0.0007307051863429477,0.000663306682017233,0.015306793231709739,0.0014976283467972769,lean_forward
0.001431052634409152,0.9904861319052299,5.94994072613805e-06,0.008054676209899256,2.2189309735636313e-05,lean_left
1.8557775497317514e-05,3.0237782640858867e-06,0.9947383345560391,0.005123914082371706,0.00011616980782775176,lean_right
