Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
574,603,483,535,406,397,183,173,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,484,535,406,396,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,604,485,535,405,394,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
573,603,484,535,405,395,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,603,486,534,405,394,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,604,487,535,404,394,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,603,487,535,404,395,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,603,486,534,403,395,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,488,534,402,395,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,603,487,535,401,395,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,486,535,398,395,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,486,534,395,393,184,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,486,534,391,392,183,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,485,533,390,392,184,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,486,533,389,392,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
573,605,486,534,390,392,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,486,533,390,392,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,486,534,392,392,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
573,605,487,533,393,392,184,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
573,605,486,533,393,393,184,173,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,487,534,394,392,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,488,534,394,391,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,605,486,534,396,392,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,605,487,534,396,391,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,606,486,534,395,390,184,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
575,604,485,534,395,390,183,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,605,485,534,395,391,183,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,485,533,397,392,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,605,486,533,398,392,183,172,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
574,604,486,534,398,393,183,171,left leg cross,"236.98969072164948,150.53608247422682,108.78350515463917,69.68041237113403,68.36082474226804,132.30927835051546,191.79381443298968,171.7835051546392"
