Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
1350,2203,210,2255,2139,2559,808,448,836,441,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1353,2190,192,2223,2130,2559,813,451,835,344,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1360,2195,208,2155,2153,2559,810,465,849,443,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1379,2195,224,2207,2167,2587,816,484,852,448,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1392,2205,228,2197,2159,2591,832,475,862,438,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1397,2205,224,2199,2166,2593,825,483,848,464,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1399,2215,240,2193,2174,2606,843,489,860,461,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1399,2209,240,2205,2165,2589,843,490,850,457,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1420,2224,230,2203,2178,2607,847,496,862,466,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1430,2210,234,2230,2199,2613,850,507,856,474,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1451,2223,260,2239,2224,2619,851,528,864,493,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1455,2245,268,2237,2229,2640,871,538,897,502,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1475,2243,242,2246,2247,2651,874,544,896,497,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1488,2255,290,2257,2251,2655,884,566,896,520,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1486,2255,299,2246,2257,2671,879,571,905,529,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1495,2271,320,2263,2263,2671,891,576,912,538,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1518,2265,324,2267,2295,2663,899,577,912,548,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1532,2291,344,2287,2288,2643,919,594,936,565,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1502,2283,308,2256,2270,2690,898,583,913,539,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1488,2278,304,2269,2287,2687,892,560,896,532,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1506,2279,315,2256,2262,2695,888,560,912,528,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1496,2282,306,2255,2263,2687,896,568,894,528,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1533,2255,302,2258,2285,2701,896,572,896,530,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1513,2263,284,2258,2267,2705,889,576,909,528,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1507,2254,277,2275,2279,2709,896,576,896,536,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1520,2266,296,2282,2291,2707,900,582,893,537,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1522,2273,304,2308,2303,2709,899,586,892,550,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1513,2289,324,2332,2303,2719,906,584,896,547,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1511,2289,324,2357,2307,2735,902,597,902,561,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1522,2283,324,2363,2315,2733,906,602,906,561,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1534,2286,300,2359,2298,2747,914,606,912,560,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1533,2303,330,2370,2319,2743,917,602,930,566,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1535,2305,326,2369,2318,2751,921,605,912,564,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1535,2291,320,2373,2335,2763,901,608,927,562,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1535,2338,328,2381,2343,2755,949,602,920,570,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1535,2307,340,2362,2347,2767,958,618,916,565,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1567,2310,346,2341,2355,2767,964,621,937,578,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1573,2319,340,2339,2351,2767,972,626,940,587,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1562,2319,330,2327,2362,2773,987,640,958,602,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1580,2311,363,2352,2379,2787,994,640,960,598,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1594,2326,346,2363,2383,2783,976,648,944,594,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1584,2343,352,2375,2384,2731,996,652,958,612,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1584,2323,338,2371,2384,2774,1008,656,960,620,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1589,2331,352,2387,2397,2795,1003,646,953,624,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1603,2347,360,2375,2395,2799,993,642,961,613,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1585,2354,345,2383,2402,2795,993,649,953,616,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1600,2335,352,2379,2404,2793,983,649,954,621,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1611,2343,336,2384,2415,2807,985,654,946,622,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1604,2327,336,2397,2407,2795,980,654,947,626,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1610,2339,336,2387,2416,2799,980,663,937,624,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
1623,2347,336,2401,2416,2799,985,657,944,614,proper,"45.75257731958763,50.48453608247423,0.0,224.1958762886598,50.381443298969074,57.16494845360825,577.4123711340206,352.4020618556701,294.9072164948454,462.2886597938144"
