Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
221,468,514,399,504,420,132,145,231,221,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
224,473,523,404,509,422,129,146,228,223,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
222,471,521,402,510,423,128,145,229,222,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
220,468,523,405,511,430,132,149,230,220,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
222,469,528,411,517,435,134,154,232,222,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
221,463,523,409,515,430,134,154,235,222,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,464,525,411,517,432,136,157,237,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
223,462,522,410,516,430,133,156,235,223,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
220,459,519,408,513,428,135,153,236,220,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
221,460,520,409,514,429,141,155,239,221,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,463,523,413,517,433,147,161,244,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,463,525,413,517,434,150,162,247,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,461,526,413,515,431,147,158,247,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,458,524,410,513,427,143,155,247,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,458,526,409,516,424,142,155,249,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,457,525,405,515,422,139,153,249,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,458,524,402,514,421,140,152,248,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,458,524,402,514,421,137,151,245,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,456,523,401,513,419,138,152,241,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
219,452,518,396,509,414,129,142,234,219,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
218,451,517,395,508,413,128,140,234,218,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
218,451,516,395,507,413,129,140,235,218,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
221,453,518,397,509,415,131,143,237,221,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
224,455,520,399,511,416,134,145,239,224,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,453,520,399,510,416,133,146,239,224,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
239,464,528,410,519,426,144,157,251,235,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
231,459,523,404,514,421,141,153,248,231,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
231,460,524,405,515,422,142,153,248,231,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
228,460,524,404,515,421,141,152,248,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
228,460,524,403,515,421,139,152,248,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
228,460,524,403,514,420,138,152,248,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,461,524,403,514,418,138,153,249,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,463,524,404,515,418,141,154,250,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,463,525,404,515,419,141,155,251,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
231,464,526,405,516,420,143,156,252,231,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
231,466,526,406,517,421,144,158,253,231,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
231,467,527,407,517,419,144,158,254,231,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
232,468,527,408,518,421,146,160,256,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,469,527,408,518,421,145,159,255,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,469,527,408,518,421,145,159,255,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,469,526,407,516,421,145,159,255,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,468,526,407,516,421,144,157,253,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,470,527,407,517,421,143,155,253,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
233,470,527,407,517,421,141,154,252,233,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
230,469,526,406,516,420,141,152,249,230,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,470,526,405,516,420,138,150,250,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
230,472,526,403,516,420,134,151,251,230,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
230,474,525,402,518,420,138,151,251,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,474,523,400,516,419,137,150,251,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
228,473,523,400,516,419,137,150,251,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,471,523,400,515,418,137,149,250,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,471,523,401,516,419,137,150,251,228,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,471,523,401,515,418,137,150,252,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,470,523,400,515,417,137,149,252,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,470,522,400,515,417,136,149,253,225,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,469,521,399,515,417,135,148,253,225,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,470,522,399,516,419,137,149,253,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,523,400,517,420,138,151,255,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
230,472,523,400,517,421,139,151,255,230,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,523,400,516,420,138,150,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,420,138,150,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,420,138,150,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,420,138,151,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,420,138,150,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,421,138,150,254,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,471,522,400,515,420,138,150,253,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
229,469,521,400,514,420,138,150,252,229,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
227,468,521,399,513,419,137,149,252,227,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
226,466,521,400,514,419,137,149,253,226,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
225,465,521,400,514,420,137,149,254,225,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,514,394,508,412,128,141,247,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,514,394,508,413,127,140,246,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,514,394,508,413,127,140,245,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
218,458,514,394,508,413,128,140,245,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,513,394,508,413,128,140,246,218,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,513,393,508,413,128,140,246,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,457,513,394,509,414,128,140,247,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,456,512,395,510,414,128,140,247,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
216,455,512,395,510,415,128,141,246,216,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
216,455,512,395,510,417,128,140,246,216,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
220,458,514,397,513,420,131,143,250,220,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
221,459,515,398,514,422,131,143,252,221,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
221,459,516,399,515,422,130,143,255,221,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
220,456,516,400,515,419,129,145,258,220,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
216,452,513,397,511,412,129,143,257,216,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
216,451,513,395,510,411,129,143,257,216,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
214,451,512,394,508,409,127,141,256,215,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
216,452,513,394,508,409,128,142,256,216,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,454,514,396,509,411,127,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,454,514,396,509,411,128,143,257,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,453,513,396,509,411,128,143,257,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,454,513,395,508,411,128,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,453,513,395,509,411,128,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,453,513,395,509,411,128,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,453,512,395,508,411,127,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
217,453,512,395,508,411,127,143,256,217,left_leg_cross,"75.5578947368421,81.85263157894737,123.28421052631579,78.13684210526316,109.2421052631579,87.67368421052632,121.49473684210527,172.31578947368422,165.76842105263157,75.4421052631579"
