Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
297,374,371,326,349,338,136,123,237,296,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
297,374,371,326,349,338,137,124,237,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
297,375,371,336,349,338,138,124,238,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
292,369,365,330,344,333,138,123,237,292,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
293,371,367,332,346,335,139,123,237,293,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
294,372,368,331,347,336,141,123,237,294,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
294,371,367,331,346,334,140,123,237,293,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
293,370,367,329,345,334,139,123,237,293,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
295,372,369,332,347,336,139,124,238,295,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
302,379,376,341,355,343,141,125,238,302,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,379,378,342,356,344,142,125,238,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,381,379,344,358,346,142,125,239,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,380,379,344,357,345,139,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,380,379,344,357,346,139,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,380,379,343,357,345,139,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,380,379,343,357,345,139,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
302,379,378,332,356,344,139,124,238,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
302,378,378,342,356,343,139,124,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,379,379,343,357,344,137,124,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,380,379,343,358,344,136,124,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,381,380,345,359,345,145,125,237,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,379,379,346,357,343,143,124,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,377,378,337,355,342,143,124,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,377,377,336,355,341,143,123,238,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,376,376,327,355,340,143,124,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,376,377,322,355,340,143,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,376,378,322,355,341,143,124,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,377,379,320,357,343,143,124,240,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,378,380,321,357,343,142,124,240,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,377,380,328,357,343,142,123,239,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,376,379,320,357,342,142,124,238,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,375,378,318,357,341,142,124,238,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,374,378,315,356,341,142,123,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,374,378,315,356,341,142,124,239,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,375,378,317,356,341,142,123,238,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,377,381,326,359,343,142,124,238,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
308,381,384,332,361,346,142,124,240,308,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
307,380,381,326,359,343,143,124,240,307,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,380,381,325,358,343,143,123,240,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,380,381,330,358,343,143,123,240,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,379,381,327,357,342,143,123,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,379,382,328,358,343,143,123,239,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,379,382,328,358,344,144,123,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,379,381,329,357,344,143,123,239,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,383,383,342,359,345,143,121,240,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,382,382,333,358,345,143,121,241,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,383,382,339,358,345,143,121,242,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,384,383,334,359,345,142,122,243,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,382,381,338,357,344,142,121,242,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,382,382,345,357,344,142,121,241,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,384,381,329,357,344,142,121,240,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,384,380,340,357,344,142,121,240,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,390,380,332,356,344,142,122,241,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
302,381,379,337,355,342,139,121,243,302,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
300,363,376,324,352,340,141,120,242,300,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
295,365,370,316,347,335,140,119,242,295,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,362,381,329,357,344,143,120,242,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,368,380,322,356,343,145,120,243,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
303,365,380,330,356,344,145,122,243,303,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,364,374,326,351,338,143,120,242,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,369,374,320,351,339,143,119,243,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,369,375,326,351,340,143,119,243,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,367,374,328,351,338,143,118,243,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,369,375,332,351,339,143,119,244,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
297,367,374,327,350,338,143,118,244,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
297,366,374,331,349,338,143,118,244,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,367,374,338,350,338,143,118,243,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,369,374,323,350,339,143,118,243,297,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
297,366,373,314,348,337,144,118,239,296,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,367,374,312,350,339,146,120,240,298,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
300,371,377,320,352,342,147,121,244,300,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
299,370,376,323,351,340,147,121,243,299,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
300,371,377,325,352,341,148,122,245,300,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
299,370,376,338,351,341,147,121,248,299,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
299,372,377,343,351,340,146,121,249,299,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
298,370,375,335,350,339,145,121,248,299,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
308,378,386,334,361,349,148,124,250,308,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,378,387,331,362,351,149,125,253,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
310,378,388,324,363,351,150,127,255,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,375,387,329,362,351,150,127,256,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,376,388,332,362,351,150,126,256,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,374,388,329,362,351,151,127,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,374,387,325,362,351,151,127,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,375,387,328,362,351,152,128,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,376,387,335,362,351,152,128,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
311,379,389,357,364,353,152,128,258,311,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
310,379,388,338,363,353,152,128,258,310,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
308,376,386,327,361,350,152,127,257,308,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,375,388,329,363,352,152,127,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
309,375,388,326,363,352,152,127,257,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
310,377,389,330,364,353,152,128,257,310,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
312,380,391,336,365,355,152,128,257,312,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
311,379,390,343,364,354,152,128,256,311,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
308,378,387,333,361,351,152,128,257,308,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,372,382,335,357,346,150,126,255,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
304,369,383,334,357,346,150,126,256,304,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,370,383,330,358,347,151,126,256,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,368,382,328,357,346,150,126,255,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,368,383,322,357,347,150,126,255,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,368,384,323,359,348,151,126,255,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,367,383,319,357,347,150,125,253,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,367,383,319,358,347,150,125,251,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,368,384,322,359,348,150,126,250,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
305,366,383,321,357,346,150,125,246,305,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
307,369,386,325,360,349,150,126,247,307,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,368,384,324,359,348,150,126,247,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,369,385,327,359,348,150,126,247,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
306,369,385,326,359,348,150,126,247,306,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
308,371,387,328,362,350,150,126,247,308,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
311,374,391,332,365,353,149,126,247,311,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
310,375,389,331,362,351,148,126,244,309,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
311,375,391,335,364,353,149,126,245,311,proper,"62.876288659793815,70.11340206185567,84.0721649484536,71.21649484536083,88.68041237113403,69.48453608247422,177.89690721649484,129.3298969072165,190.95876288659792,62.90721649484536"
