Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
357,465,454,218,481,370,209,159,278,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,465,454,218,481,371,209,158,279,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,465,454,217,482,373,209,160,277,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,464,453,216,482,372,209,160,276,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,464,453,215,482,371,210,158,276,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,464,451,215,480,369,209,156,274,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,465,451,216,476,364,207,156,273,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,468,452,215,471,358,207,156,274,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,470,455,215,470,355,207,153,274,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,470,457,214,469,351,204,151,273,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,471,459,213,471,352,204,151,273,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,471,460,212,471,355,205,151,273,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,471,463,213,473,356,206,151,274,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,472,464,213,474,357,206,151,274,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,473,465,213,475,358,206,153,274,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,473,466,213,475,359,206,153,275,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,470,466,213,476,360,207,153,274,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,471,467,214,477,362,208,152,275,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,472,467,214,477,363,207,153,275,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,476,467,214,478,364,206,154,273,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,477,467,215,478,364,205,154,272,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,477,468,215,478,363,206,154,272,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,478,467,215,479,363,206,154,271,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,477,467,215,479,362,206,155,271,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,478,468,214,478,362,207,155,272,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,478,468,215,479,362,208,155,272,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,478,468,215,479,362,208,155,273,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,479,468,215,479,363,208,155,273,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,479,469,215,480,363,209,156,274,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,479,469,215,480,363,209,156,274,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,480,469,216,480,364,209,156,274,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,209,156,275,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,208,157,275,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,479,470,216,480,364,208,157,275,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,208,156,275,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,208,157,276,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,209,156,276,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,209,157,276,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,209,157,277,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,480,470,216,480,364,209,156,277,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,470,217,480,365,209,157,277,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,470,217,480,365,209,157,277,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,480,470,217,480,365,209,158,277,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,470,217,480,365,208,158,281,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,478,471,217,481,365,208,159,281,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,481,365,208,158,282,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,481,365,208,159,282,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,481,365,209,159,282,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,480,365,209,160,282,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,480,365,210,160,282,359,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,481,365,210,160,283,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,479,471,217,480,365,210,160,283,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
359,479,471,217,480,365,209,160,283,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
358,478,471,217,480,365,210,160,282,358,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,477,469,216,480,361,210,159,283,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,475,468,214,478,360,209,159,282,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,473,467,212,478,360,208,160,282,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,473,467,214,478,363,207,160,283,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,469,465,215,478,364,206,161,283,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,463,464,216,478,365,204,160,283,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,461,463,215,479,366,205,158,282,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,459,461,215,478,365,205,158,282,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,460,462,216,478,366,206,157,282,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,461,462,218,481,369,206,156,282,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,462,463,218,482,373,205,155,282,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
357,462,463,221,484,375,205,154,283,357,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,461,462,221,485,377,205,153,283,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
349,452,452,216,476,370,204,152,283,347,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
348,450,451,215,475,371,202,153,284,348,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
348,446,450,216,476,371,198,149,282,348,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,448,456,220,483,376,198,150,283,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,452,459,222,488,379,199,151,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,452,457,223,487,377,201,151,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
356,455,459,225,490,378,203,152,286,356,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,453,455,224,486,376,204,153,285,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,455,457,226,489,377,204,152,284,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,455,458,226,490,378,205,152,285,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,455,457,226,491,379,205,152,285,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,455,457,225,491,380,205,152,285,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,455,457,225,491,381,204,151,286,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,456,458,225,492,382,203,150,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,455,458,226,492,382,203,150,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,455,458,226,492,382,203,150,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,455,458,227,492,382,203,150,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,455,459,227,493,383,204,151,286,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,455,459,227,493,383,204,151,287,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,228,493,384,204,152,286,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,228,493,384,205,152,287,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,228,493,384,205,152,287,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,228,493,384,205,152,288,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,228,493,384,205,152,287,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
355,456,459,227,493,383,205,151,287,355,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,455,458,226,493,382,205,150,286,354,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,454,457,225,492,380,204,149,286,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,453,456,225,491,378,204,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,452,456,224,491,376,204,148,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,451,455,223,490,375,203,147,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,451,455,223,490,374,203,147,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,451,455,223,489,372,203,147,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,451,455,222,489,370,203,147,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,450,454,221,487,366,203,147,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,449,454,221,486,364,203,147,286,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,449,453,221,486,365,203,147,287,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,449,453,221,486,364,203,148,286,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,449,453,221,485,365,203,148,287,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,449,453,221,485,363,202,149,287,350,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
350,448,453,220,483,361,201,148,286,350,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
349,447,451,219,482,359,200,148,286,349,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
350,447,452,220,483,360,201,147,285,350,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
351,448,452,220,483,360,202,148,285,351,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,448,453,221,483,361,202,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,449,453,221,484,362,202,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,449,453,221,484,362,202,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,449,453,221,484,362,202,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,449,453,222,484,362,202,149,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
352,449,454,222,484,363,202,150,286,352,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,450,454,222,484,363,203,150,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,450,454,222,484,363,203,150,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,450,454,223,484,363,204,150,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,450,454,223,484,363,204,150,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,450,455,223,485,364,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,451,455,223,485,364,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,451,455,223,485,364,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
354,451,455,223,485,365,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,451,455,223,485,364,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
353,451,455,223,486,364,204,151,287,353,right_leg_cross,"61.34020618556701,67.10309278350516,91.34020618556701,65.4639175257732,79.0721649484536,67.71134020618557,102.87628865979381,115.56701030927834,155.95876288659792,61.49484536082474"
