Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
372,442,481,306,362,292,165,156,177,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
357,426,471,286,336,232,142,140,157,357,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
362,420,477,288,344,235,147,140,158,362,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
364,439,479,289,339,316,150,143,162,363,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
365,438,480,291,341,320,152,146,165,365,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,453,486,296,342,324,155,149,168,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
376,458,493,307,354,332,169,157,176,376,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
378,456,494,308,358,332,172,160,177,377,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,458,489,307,359,329,167,156,175,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,463,491,310,370,329,161,157,174,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,466,490,312,355,329,168,158,176,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
377,470,493,316,363,330,175,163,181,377,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
377,469,492,316,359,331,173,161,179,376,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
376,467,491,316,352,332,171,162,179,376,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
376,461,491,313,352,331,170,161,179,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,467,488,311,346,327,166,158,176,372,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,470,490,314,350,331,169,163,181,376,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,465,486,309,346,324,164,160,178,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,464,487,309,347,326,164,156,174,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,464,486,309,346,325,159,156,174,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,461,484,307,344,317,160,156,174,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
367,460,483,306,343,317,155,154,172,367,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,461,484,306,345,315,160,156,172,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,463,485,307,344,309,160,155,173,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,464,486,310,346,311,162,156,174,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,463,486,308,345,308,161,154,173,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,462,485,308,345,307,159,154,172,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,463,486,310,347,309,162,156,173,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,461,485,308,347,309,161,154,172,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,485,309,348,312,163,155,173,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,486,309,348,311,163,155,172,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,464,488,311,351,311,166,158,175,372,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,485,308,348,310,163,156,173,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,460,483,306,347,309,161,153,171,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,460,484,307,349,309,161,153,171,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,459,484,308,349,308,162,154,172,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,458,484,308,350,303,162,155,172,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,457,485,309,352,305,161,156,172,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,455,483,306,350,303,158,152,169,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
367,455,483,305,349,303,157,151,168,367,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
367,455,483,306,351,305,157,151,168,367,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,459,484,306,352,308,158,152,169,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,457,485,307,354,309,157,153,169,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,456,485,307,354,309,160,153,169,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,458,486,308,356,313,160,154,170,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,458,487,309,357,311,159,155,171,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,457,486,309,357,314,160,155,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,459,487,310,359,315,162,158,173,372,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,458,486,310,359,314,161,158,173,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,457,484,307,357,309,160,154,170,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,459,484,308,357,312,161,154,171,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,459,484,308,357,312,161,154,170,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,460,484,308,358,312,161,154,169,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
367,459,483,306,357,309,160,152,167,367,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
367,459,483,306,357,309,160,152,167,367,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,460,484,307,357,308,158,152,168,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
369,462,485,308,359,312,159,153,169,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,463,486,310,360,313,161,155,170,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,464,487,310,361,315,162,156,171,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,464,486,310,361,311,163,156,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,463,487,311,362,311,165,157,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,464,487,311,362,310,164,157,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,463,487,311,361,314,164,157,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,486,310,353,313,163,155,170,369,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,486,311,354,312,164,157,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
368,461,485,309,355,311,160,154,168,368,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
370,462,486,310,357,312,162,156,171,370,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,463,487,311,358,313,164,157,172,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,463,487,312,358,312,165,158,172,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,463,487,312,359,313,166,158,173,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
371,463,486,312,358,309,166,158,173,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
372,463,487,313,359,309,163,158,173,371,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
372,464,488,314,360,311,165,160,174,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
372,463,487,313,360,312,165,159,173,372,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
372,464,488,314,363,314,166,161,175,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,463,488,314,363,315,166,161,174,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,463,488,315,362,315,166,162,175,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,462,488,314,361,314,167,162,175,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,462,488,315,362,315,167,162,175,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,461,488,314,364,312,167,161,175,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
373,461,488,315,364,315,166,162,175,373,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,461,489,315,363,313,168,162,175,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,461,489,315,363,313,169,162,175,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,461,488,314,362,315,168,161,175,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,462,489,315,363,315,168,162,175,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,462,489,315,363,314,167,162,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,462,489,315,363,314,167,162,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,463,489,315,363,317,168,162,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,463,489,315,364,317,168,162,176,374,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
374,462,489,315,363,315,167,162,175,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,462,489,316,364,316,167,163,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,463,490,316,364,319,168,163,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
375,463,490,316,364,319,167,162,176,375,lean_left,"59.649484536082475,60.88659793814433,93.51546391752578,59.11340206185567,85.26804123711341,66.36082474226804,135.7835051546392,118.35051546391753,203.2577319587629,59.58762886597938"
