Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
571,678,496,532,145,489,179,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,679,496,533,149,488,179,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,681,498,534,153,491,180,200,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,499,533,154,491,180,200,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,500,533,155,489,180,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,503,533,154,487,179,197,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,679,503,533,156,485,180,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,505,535,157,482,179,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,678,505,534,158,478,180,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,678,505,534,156,476,180,197,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,678,506,534,156,477,180,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,506,534,159,477,180,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
