Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Label,Baseline
211,275,307,395,492,459,116,130,175,211,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
211,275,307,395,492,460,117,129,174,211,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,307,395,492,460,117,130,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,395,492,460,116,130,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,395,492,460,117,130,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,395,491,460,117,130,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,394,491,460,117,130,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,394,492,460,117,130,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,276,308,395,492,460,117,130,175,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,276,308,394,492,460,116,130,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,308,394,492,459,116,129,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,275,309,394,492,459,116,129,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,276,308,394,492,459,115,129,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,276,308,394,492,459,116,129,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,276,309,395,492,460,116,129,175,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
214,276,309,395,492,460,115,129,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
214,276,309,395,493,460,117,130,175,214,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
214,276,309,395,493,460,117,129,175,214,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
214,275,310,395,493,461,117,130,174,214,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,272,306,393,489,459,117,129,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,269,304,391,489,457,115,129,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,263,303,391,490,454,115,129,172,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,261,301,392,490,451,116,130,173,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,265,299,394,491,456,118,131,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
215,273,300,396,490,470,117,132,175,215,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,273,298,398,489,479,115,132,174,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
211,275,299,403,487,486,113,132,174,211,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
212,276,300,407,488,488,115,133,175,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
211,275,300,409,488,487,118,131,174,212,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,275,302,412,488,488,116,131,173,213,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
213,275,302,412,487,488,119,131,173,215,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
215,275,303,413,486,488,120,131,172,215,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
217,276,303,414,486,490,118,131,172,217,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
219,277,304,414,485,491,118,130,172,219,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
222,280,306,417,487,492,108,132,174,222,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
224,282,308,418,488,494,121,132,173,224,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
226,283,311,420,489,495,121,134,174,226,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
228,285,314,422,489,496,126,137,174,228,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
231,287,316,422,488,496,127,140,176,232,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
230,286,314,418,485,494,123,136,172,230,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
229,284,310,415,482,489,117,135,169,229,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
229,281,307,413,474,483,115,131,166,229,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
237,291,316,424,482,486,125,141,177,238,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
238,291,314,417,481,484,124,139,174,238,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
240,293,314,417,483,483,126,139,174,239,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
244,298,313,420,484,485,129,141,176,244,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
244,297,311,422,484,484,125,139,173,245,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
245,296,310,420,483,482,124,137,171,245,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
246,298,306,420,483,478,124,141,173,247,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
265,314,317,430,494,485,145,159,189,266,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
263,311,311,427,488,480,140,151,185,262,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
265,311,314,426,488,480,140,150,184,263,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
260,307,310,421,485,475,134,146,180,260,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
260,308,311,419,484,474,135,146,180,260,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
254,303,304,411,478,468,126,138,172,254,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
269,316,319,423,488,477,142,154,188,269,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
278,325,327,429,495,483,154,164,199,278,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
280,325,328,430,495,483,154,165,198,280,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
280,324,328,429,495,483,153,164,198,280,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
274,317,323,423,490,479,146,157,191,274,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
278,321,326,425,492,480,149,159,194,278,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
273,316,320,420,489,476,144,154,190,275,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
278,319,324,423,492,480,148,158,192,276,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
279,318,325,424,493,480,150,160,195,280,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
279,319,327,425,493,480,148,159,194,279,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
279,319,327,424,493,480,151,160,194,279,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
279,319,327,424,493,480,151,159,194,279,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
279,319,327,423,493,480,150,159,193,279,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
280,319,327,423,493,480,151,159,194,280,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
276,316,323,420,490,477,146,155,190,276,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
277,317,324,421,491,478,148,156,191,277,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
277,317,324,419,490,478,146,155,190,277,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
277,317,324,420,490,478,146,155,190,278,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
277,317,324,420,490,479,146,154,190,277,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
278,317,325,420,491,479,146,154,190,278,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
273,313,320,416,487,475,140,149,184,273,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
269,309,317,413,484,472,136,144,180,269,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
267,307,315,411,482,471,133,142,178,267,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
268,307,316,411,483,472,133,142,178,268,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
269,308,317,412,483,471,134,143,180,269,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
281,319,327,422,492,480,149,159,195,281,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
283,320,328,423,492,480,149,161,196,282,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
284,322,331,427,495,483,153,165,200,286,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
283,321,330,426,494,481,152,163,198,282,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
275,316,325,419,490,477,146,156,192,276,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
272,311,321,417,487,476,142,151,187,272,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
273,311,321,417,488,477,141,150,187,273,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
271,309,319,414,486,475,138,147,184,271,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
270,307,318,413,486,475,136,147,182,270,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
270,306,318,414,486,475,136,146,181,270,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
267,303,316,411,484,473,131,143,177,267,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
256,293,305,401,476,465,119,129,165,256,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
253,291,303,398,474,463,116,126,163,253,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
252,291,303,397,473,462,115,125,162,252,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
252,291,303,397,473,462,115,125,162,252,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
251,289,302,396,472,461,112,125,160,251,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
249,288,301,394,471,460,109,122,159,249,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
248,287,299,391,470,459,107,121,157,248,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
247,287,298,390,469,459,107,120,158,247,lean_right,"69.51063829787235,80.67021276595744,100.35106382978724,74.84042553191489,88.62765957446808,74.97872340425532,120.59574468085107,118.37234042553192,150.98936170212767,69.52127659574468"
