Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
522,611,504,448,437,161,171,164,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
522,612,500,447,437,161,168,163,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
519,611,499,443,437,163,167,163,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
516,608,498,439,437,165,167,164,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
514,607,498,424,438,168,166,165,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
512,607,499,433,436,171,168,166,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
512,606,497,435,437,174,167,165,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
509,604,496,436,437,177,167,163,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
503,597,490,432,433,176,165,161,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
516,611,503,442,446,182,171,166,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
518,611,505,443,449,183,173,170,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,614,509,452,452,185,175,171,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,618,513,456,456,183,178,171,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,616,509,453,454,183,177,171,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,616,510,450,455,181,175,171,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,618,511,449,455,181,175,171,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,617,512,452,455,181,177,172,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,616,512,454,457,182,176,173,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,615,514,448,456,182,177,182,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,616,517,447,458,182,178,185,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,616,516,452,457,182,179,187,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,617,517,453,458,184,179,189,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,616,515,445,456,183,177,191,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,617,516,445,458,185,177,193,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,616,515,441,459,183,176,197,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,615,515,443,460,186,177,207,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,616,516,444,459,187,179,211,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,616,515,445,460,189,178,227,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,615,515,445,461,191,177,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
