Reading 1,Reading 2,Reading 3,Reading 4,Label,Baseline
646,505,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
646,504,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
648,504,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
648,504,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
646,504,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
645,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,504,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,505,597,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,506,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,505,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,506,598,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,506,598,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,506,597,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,506,597,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,505,597,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,504,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,502,595,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,501,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,501,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,594,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,594,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,593,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,594,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,594,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,593,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,594,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,501,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,500,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,501,592,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,503,592,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,503,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,503,593,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,592,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,503,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,503,592,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,592,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,502,592,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,502,593,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,502,592,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,502,592,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,501,592,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,501,591,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,499,591,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,499,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,495,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,495,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,495,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,495,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,495,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,495,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,495,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,497,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,496,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,496,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,496,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,496,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,496,594,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,496,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,497,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,594,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,594,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,594,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,594,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,595,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,496,594,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,497,595,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,497,595,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,595,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,595,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,596,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,596,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,597,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,498,597,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,498,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,498,597,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,596,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,597,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,498,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,498,596,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,499,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,498,596,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,499,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,597,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,499,597,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,499,597,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,595,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,595,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,494,593,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,492,593,461,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,495,593,461,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,593,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,593,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,593,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,593,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,593,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,498,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,498,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,593,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,496,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,497,593,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,497,592,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,497,592,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,497,591,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,591,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,496,591,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,497,591,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,497,591,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,497,591,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,497,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,497,592,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,497,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,499,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,498,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,498,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,499,592,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,499,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,592,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,498,593,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,498,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
640,499,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
645,500,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,500,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,500,592,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
643,501,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
643,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,500,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
643,500,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,500,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,500,592,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,500,593,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,500,592,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,500,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,501,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,501,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,502,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
643,502,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
643,502,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,502,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,502,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,502,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,502,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,503,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,502,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,503,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,503,593,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,503,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,503,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,503,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
644,503,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,504,592,469,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,505,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,504,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,505,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,507,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,507,592,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,509,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
642,509,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
640,510,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,510,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
640,511,591,468,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
641,511,591,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
639,511,591,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,511,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,512,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,512,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,512,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
639,512,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,512,589,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,513,589,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,514,589,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,516,589,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
639,517,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,518,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
639,518,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,519,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,519,591,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,518,591,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,518,591,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,517,591,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,516,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,516,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,517,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,591,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
