Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
599,646,459,555,253,262,200,274,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
600,647,459,556,246,261,197,276,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
600,648,459,556,239,258,194,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
599,648,459,556,236,257,192,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
600,649,460,555,234,256,190,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
603,649,461,555,231,253,189,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,465,555,232,249,186,274,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
605,648,466,555,233,248,185,273,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
603,649,467,556,236,248,187,273,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
603,649,467,556,238,250,188,274,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
602,649,468,556,239,251,189,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
603,649,468,555,241,251,189,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
601,648,473,555,243,252,188,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
602,648,478,554,244,252,188,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,481,555,247,252,188,276,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,482,554,248,252,188,272,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,483,553,248,254,189,270,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,483,554,249,256,188,267,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,648,482,554,252,257,189,269,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
605,648,479,554,256,257,190,270,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,645,479,554,259,259,192,271,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
604,644,480,554,261,259,192,271,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
602,642,479,553,261,261,193,270,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
599,641,479,552,264,263,194,273,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
597,642,480,552,265,265,192,276,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
597,643,481,552,267,267,192,279,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
597,643,482,552,267,270,191,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
598,644,482,552,268,271,191,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
598,644,483,552,267,271,192,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
597,644,483,550,269,274,192,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
595,643,482,550,273,275,193,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
592,640,479,548,275,277,193,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,639,477,546,273,279,193,284,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,637,476,546,271,282,191,287,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,638,474,547,268,284,190,290,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,641,476,549,264,285,188,294,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
591,640,478,550,255,282,181,291,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,642,478,550,243,281,174,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,641,478,543,234,280,172,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,636,476,544,224,279,171,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,636,479,550,218,278,171,284,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,636,480,551,211,278,171,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,635,483,552,206,280,173,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
578,629,476,549,204,278,171,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
579,629,471,551,208,279,172,270,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
581,631,470,550,215,281,175,265,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
580,630,469,552,228,283,175,262,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
580,629,473,555,243,287,176,265,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,632,475,558,255,293,180,270,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
582,631,476,557,261,297,183,279,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,623,473,553,265,301,183,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,625,474,554,271,309,184,293,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,627,478,554,273,314,185,303,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,628,479,554,269,316,184,298,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,629,475,555,265,312,183,291,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,629,474,556,261,308,183,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,629,476,556,260,302,183,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,629,475,555,262,299,185,287,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,629,471,555,260,297,186,289,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,630,475,556,257,295,186,289,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,630,477,555,251,292,182,293,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,630,477,556,243,288,182,291,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,630,478,556,237,282,182,288,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,627,483,554,232,276,184,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,628,487,554,226,270,183,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,628,488,554,224,266,184,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,628,491,554,225,261,184,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,629,490,555,226,257,183,277,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,628,488,555,229,255,182,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,627,482,554,231,255,183,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,628,483,555,234,255,184,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,626,482,554,235,257,183,279,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,624,481,553,237,257,185,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,625,482,554,239,258,187,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,625,483,553,241,257,188,288,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,624,483,554,241,256,189,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,625,484,554,240,255,189,284,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,626,483,551,242,253,188,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,624,483,552,243,251,188,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,623,482,553,244,252,187,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,624,483,554,246,252,188,277,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,626,484,554,247,255,189,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,626,485,555,252,256,191,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
583,623,482,553,254,256,193,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,626,482,555,256,259,195,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,626,484,555,261,261,196,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
584,626,484,555,263,263,198,289,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,626,485,553,268,264,199,291,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,626,484,555,270,266,199,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,625,484,555,272,265,200,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,624,484,554,274,263,201,278,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
587,623,483,553,275,259,200,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
588,623,483,552,273,257,201,274,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
589,625,484,553,271,257,201,275,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,625,485,554,269,257,201,276,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,624,486,553,267,256,201,277,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
585,625,485,554,266,257,201,279,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
586,624,485,553,266,258,200,279,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
591,624,483,554,265,258,199,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,625,485,554,265,259,200,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
591,625,485,555,263,260,198,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,625,485,555,259,260,198,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
591,624,485,555,257,260,197,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
590,624,485,554,257,260,196,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
592,623,486,555,257,261,195,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
591,624,487,556,258,259,196,286,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
592,625,488,556,258,258,196,285,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
592,624,487,554,255,254,196,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
592,626,487,555,252,249,195,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
593,626,485,552,249,244,196,280,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
594,629,485,551,248,242,196,281,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
594,629,484,550,249,241,195,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
594,629,483,548,250,241,195,282,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
593,631,483,548,250,242,196,283,left leg cross,"239.05154639175257,166.01030927835052,89.41237113402062,79.28865979381443,68.28865979381443,127.31958762886597,167.37113402061857,172.8659793814433"
